Id_Cliente,Nome Cliente,Estado,Codigo_IBGE,Id_Transportador,Nome Transportador,Nota Fiscal,Qtd Volumes,Valor Nota Fiscal,Prazo Contratado,Data Expedição,Data Entrega,Ocorrência de Entrega,Prazo Entrega,On Time,In Full
149,Murilo Souza,Pernambuco,26,4,Sales,182,19,4199.74,24,2023-08-31,2023-09-18,Entrega com Avaria,18,On Time,Avaria
153,Samuel Moura,Amapá,16,4,Sales,1216,41,2871.06,1,2023-11-11,2023-11-30,Sem Ocorrência,19,Late Time,Avaria
155,Kamilly Campos,Rio Grande do Norte,24,4,Sales,959,4,2332.73,30,2023-04-25,2023-05-12,Entrega com Avaria,17,On Time,Avaria
155,Kamilly Campos,Rio Grande do Norte,24,4,Sales,1629,36,3899.6,20,2023-07-23,2023-08-15,Sem Ocorrência,23,Late Time,Avaria
162,Isabel Costa,Rondônia,11,4,Sales,588,8,3967.15,39,2023-05-29,2023-06-12,Entrega com Avaria,14,On Time,Avaria
163,Lucas Mendes,Mato Grosso do Sul,50,4,Sales,633,5,775.19,6,2023-01-09,2023-01-22,Sem Ocorrência,13,Late Time,Avaria
163,Lucas Mendes,Mato Grosso do Sul,50,4,Sales,1066,14,4062.66,2,2023-10-19,2023-11-10,Entrega com Avaria,22,Late Time,Avaria
170,Gustavo Henrique da Rosa,Mato Grosso do Sul,50,4,Sales,1219,37,4068.06,41,2023-02-28,2023-03-06,Sem Ocorrência,6,On Time,In Full
170,Gustavo Henrique da Rosa,Mato Grosso do Sul,50,4,Sales,1829,13,354.8,3,2023-03-20,2023-03-25,Sem Ocorrência,5,Late Time,Avaria
171,Vitor Gabriel Gonçalves,Pernambuco,26,4,Sales,2426,20,286.17,35,2023-09-30,2023-10-11,Sem Ocorrência,11,On Time,In Full
172,Lorenzo Moura,Bahia,29,4,Sales,1670,10,4742.28,25,2023-02-16,2023-03-09,Entrega com Avaria,21,On Time,Avaria
173,Mariane Teixeira,Distrito Federal,53,4,Sales,1014,16,3366.89,37,2023-02-07,2023-02-13,Entrega com Avaria,6,On Time,Avaria
174,Marcela Almeida,Santa Catarina,42,4,Sales,2467,22,4089.18,13,2023-05-03,2023-05-28,Entrega com Avaria,25,Late Time,Avaria
178,Emanuella Porto,Distrito Federal,53,4,Sales,1235,23,1767.68,25,2023-12-02,2023-12-28,Sem Ocorrência,26,Late Time,Avaria
182,Sofia da Cunha,Paraná,41,4,Sales,480,41,466.23,1,2023-11-04,2023-11-08,Sem Ocorrência,4,Late Time,Avaria
191,Ian Alves,Santa Catarina,42,4,Sales,2067,11,3758.38,5,2023-03-15,2023-04-14,Sem Ocorrência,30,Late Time,Avaria
210,Nathan Moura,Tocantins,17,4,Sales,1867,39,1980.79,22,2023-11-07,2023-11-27,Sem Ocorrência,20,On Time,In Full
217,Fernanda da Conceição,Maranhão,21,4,Sales,1153,4,1446.11,37,2023-05-10,2023-06-03,Entrega com Avaria,24,On Time,Avaria
220,Raul Barros,Acre,12,4,Sales,1519,43,2493.23,11,2023-08-31,2023-09-17,Entrega com Avaria,17,Late Time,Avaria
221,André Silveira,Ceará,23,4,Sales,367,51,3826.44,20,2023-03-02,2023-03-05,Entrega com Avaria,3,On Time,Avaria
221,André Silveira,Ceará,23,4,Sales,949,2,1090.56,18,2023-07-10,2023-07-16,Sem Ocorrência,6,On Time,In Full
232,Heitor da Rosa,Minas Gerais,31,4,Sales,1160,18,2048.06,39,2023-08-26,2023-09-08,Sem Ocorrência,13,On Time,In Full
233,Renan Rezende,Acre,12,4,Sales,714,11,3416.31,11,2023-10-26,2023-10-29,Sem Ocorrência,3,On Time,In Full
234,Maria Luiza Correia,Santa Catarina,42,4,Sales,203,22,4198.28,37,2023-11-30,2023-12-27,Sem Ocorrência,27,On Time,In Full
235,Ana Julia da Rosa,Paraíba,25,4,Sales,870,1,4779.86,33,2023-02-15,2023-02-20,Sem Ocorrência,5,On Time,In Full
238,Sr. João Gabriel da Mata,Rio de Janeiro,33,4,Sales,838,40,2225.69,2,2023-11-24,2023-12-15,Entrega com Avaria,21,Late Time,Avaria
250,Larissa da Luz,Amazonas,13,4,Sales,2388,8,4257.33,41,2023-11-29,2023-12-05,Entrega com Avaria,6,On Time,Avaria
254,Calebe Carvalho,Pará,15,4,Sales,2130,34,2358.9,12,2023-11-10,2023-11-16,Entrega com Avaria,6,On Time,Avaria
254,Calebe Carvalho,Pará,15,4,Sales,2251,40,3168.21,34,2023-09-09,2023-09-22,Sem Ocorrência,13,On Time,In Full
257,Alexia Caldeira,Tocantins,17,4,Sales,1514,50,4338.64,13,2023-10-27,2023-11-19,Entrega com Avaria,23,Late Time,Avaria
257,Alexia Caldeira,Tocantins,17,4,Sales,2408,6,4384.99,36,2023-11-05,2023-12-01,Sem Ocorrência,26,On Time,In Full
262,Henrique Alves,Amazonas,13,4,Sales,1058,24,2619.89,18,2023-06-30,2023-07-03,Entrega com Avaria,3,On Time,Avaria
262,Henrique Alves,Amazonas,13,4,Sales,2272,7,3738.28,11,2023-03-19,2023-04-07,Entrega com Avaria,19,Late Time,Avaria
263,Leandro Sales,Rio Grande do Sul,43,4,Sales,359,28,1637.0,12,2023-07-30,2023-08-19,Sem Ocorrência,20,Late Time,Avaria
265,Antônio Azevedo,Pará,15,4,Sales,1189,39,715.93,9,2023-10-01,2023-10-20,Sem Ocorrência,19,Late Time,Avaria
267,Marina Almeida,Bahia,29,4,Sales,1056,44,2742.32,22,2023-01-25,2023-01-29,Sem Ocorrência,4,On Time,In Full
268,Isabella Costa,Mato Grosso,51,4,Sales,491,34,431.24,38,2023-11-18,2023-11-19,Entrega com Avaria,1,On Time,Avaria
274,Ana Carolina Gomes,Mato Grosso,51,4,Sales,1437,34,1264.1,9,2023-02-14,2023-03-12,Entrega com Avaria,26,Late Time,Avaria
281,Isaac da Mota,Rio de Janeiro,33,4,Sales,1294,1,3750.43,36,2023-04-29,2023-05-06,Entrega com Avaria,7,On Time,Avaria
282,Clarice Castro,Pará,15,4,Sales,1941,18,4719.17,7,2023-08-10,2023-09-02,Entrega com Avaria,23,Late Time,Avaria
283,Srta. Maria Vitória da Costa,Mato Grosso do Sul,50,4,Sales,2228,6,947.62,37,2023-05-19,2023-06-02,Entrega com Avaria,14,On Time,Avaria
286,Fernando Moura,Rio de Janeiro,33,4,Sales,311,37,4546.38,34,2023-08-14,2023-09-07,Entrega com Avaria,24,On Time,Avaria
293,Vitor Porto,Roraima,14,4,Sales,1655,40,3186.03,41,2023-05-17,2023-05-24,Entrega com Avaria,7,On Time,Avaria
303,Leandro Dias,Goiás,52,4,Sales,1995,46,4412.75,39,2023-10-25,2023-11-24,Sem Ocorrência,30,On Time,In Full
313,Sophie Costela,Amapá,16,4,Sales,1595,19,1487.53,2,2023-08-09,2023-08-22,Entrega com Avaria,13,Late Time,Avaria
314,Sophia Rodrigues,Paraná,41,4,Sales,2484,6,4219.28,39,2023-06-23,2023-07-05,Sem Ocorrência,12,On Time,In Full
323,Murilo das Neves,Maranhão,21,4,Sales,710,44,2556.06,27,2023-03-17,2023-03-22,Sem Ocorrência,5,On Time,In Full
334,Lorena Barbosa,Acre,12,4,Sales,2490,38,4302.73,6,2023-09-12,2023-09-27,Entrega com Avaria,15,Late Time,Avaria
337,Cecília Moreira,Paraná,41,4,Sales,170,13,3614.99,17,2023-02-08,2023-02-15,Sem Ocorrência,7,On Time,In Full
337,Cecília Moreira,Paraná,41,4,Sales,837,22,816.07,19,2023-05-30,2023-06-23,Entrega com Avaria,24,Late Time,Avaria
338,Enrico Rodrigues,Santa Catarina,42,4,Sales,2323,3,59.85,33,2023-06-18,2023-06-20,Entrega com Avaria,2,On Time,Avaria
341,Olivia Alves,Rondônia,11,4,Sales,2298,32,4684.22,38,2023-10-06,2023-10-23,Entrega com Avaria,17,On Time,Avaria
343,Luiz Otávio da Mata,Maranhão,21,4,Sales,2051,50,858.33,30,2023-06-17,2023-06-20,Entrega com Avaria,3,On Time,Avaria
344,Eduardo da Luz,Sergipe,28,4,Sales,1609,1,895.1,5,2023-05-05,2023-05-08,Sem Ocorrência,3,On Time,In Full
345,Mariana da Cruz,Minas Gerais,31,4,Sales,1598,33,3786.27,27,2023-08-06,2023-08-27,Entrega com Avaria,21,On Time,Avaria
347,Vitor Cardoso,Maranhão,21,4,Sales,1874,17,1933.9,34,2023-05-28,2023-06-01,Sem Ocorrência,4,On Time,In Full
350,Alexia da Rocha,Paraná,41,4,Sales,2423,20,2313.33,8,2023-07-23,2023-07-30,Entrega com Avaria,7,On Time,Avaria
351,Pietra Santos,Maranhão,21,4,Sales,11,38,3305.99,8,2023-01-07,2023-02-01,Entrega com Avaria,25,Late Time,Avaria
352,Sr. Bryan Porto,Bahia,29,4,Sales,1432,28,2292.61,12,2023-11-03,2023-11-30,Entrega com Avaria,27,Late Time,Avaria
355,Felipe da Cruz,Sergipe,28,4,Sales,1401,49,2892.8,14,2023-07-03,2023-07-24,Entrega com Avaria,21,Late Time,Avaria
358,Natália da Cruz,Amazonas,13,4,Sales,2125,22,4397.5,33,2023-11-09,2023-12-09,Sem Ocorrência,30,On Time,In Full
359,Laura Duarte,Amazonas,13,4,Sales,976,34,333.11,1,2023-06-23,2023-07-17,Entrega com Avaria,24,Late Time,Avaria
362,Gabrielly Rodrigues,Rio de Janeiro,33,4,Sales,2015,29,522.78,39,2023-12-18,2023-12-31,Entrega com Avaria,13,On Time,Avaria
363,Matheus Castro,Amazonas,13,4,Sales,2359,39,2303.34,12,2023-12-15,2023-12-31,Sem Ocorrência,16,Late Time,Avaria
365,Enzo Gabriel Moura,Mato Grosso,51,4,Sales,26,17,2420.09,36,2023-12-20,2023-12-27,Entrega com Avaria,7,On Time,Avaria
366,Ana Júlia Castro,Santa Catarina,42,4,Sales,1473,44,3093.31,27,2023-05-01,2023-05-19,Entrega com Avaria,18,On Time,Avaria
368,Sr. Igor Lima,Minas Gerais,31,4,Sales,1180,37,2250.18,37,2023-02-04,2023-02-28,Sem Ocorrência,24,On Time,In Full
369,Clara Azevedo,Bahia,29,4,Sales,921,29,4933.85,35,2023-09-12,2023-09-13,Sem Ocorrência,1,On Time,In Full
383,Ana Lívia Oliveira,Piauí,22,4,Sales,416,16,429.68,18,2023-12-10,2023-12-28,Sem Ocorrência,18,On Time,In Full
384,Lavínia Almeida,Bahia,29,4,Sales,1556,42,3502.98,4,2023-10-19,2023-11-06,Entrega com Avaria,18,Late Time,Avaria
385,Srta. Caroline Ribeiro,Amazonas,13,4,Sales,984,12,4621.68,29,2023-02-25,2023-03-06,Entrega com Avaria,9,On Time,Avaria
386,Dr. Bernardo Rezende,Santa Catarina,42,4,Sales,1119,13,2782.72,3,2023-04-11,2023-04-28,Sem Ocorrência,17,Late Time,Avaria
389,Emanuel Silveira,Rio de Janeiro,33,4,Sales,2395,8,28.53,9,2023-04-09,2023-05-04,Sem Ocorrência,25,Late Time,Avaria
393,Sr. Vitor Gabriel da Luz,Goiás,52,4,Sales,835,17,3130.15,37,2023-12-04,2023-12-10,Sem Ocorrência,6,On Time,In Full
394,João Almeida,Rio Grande do Sul,43,4,Sales,2381,19,123.66,27,2023-10-16,2023-10-24,Sem Ocorrência,8,On Time,In Full
395,Cauã Vieira,Tocantins,17,4,Sales,688,2,1371.15,14,2023-08-01,2023-08-13,Entrega com Avaria,12,On Time,Avaria
397,Danilo Fogaça,Espírito Santo,32,4,Sales,2203,31,2719.06,10,2023-09-11,2023-09-21,Sem Ocorrência,10,On Time,In Full
400,Dr. Luiz Otávio Correia,Roraima,14,4,Sales,212,41,847.95,36,2023-02-02,2023-02-16,Entrega com Avaria,14,On Time,Avaria
403,Dra. Bárbara Peixoto,Roraima,14,4,Sales,417,11,1782.0,19,2023-04-28,2023-04-29,Entrega com Avaria,1,On Time,Avaria
408,Daniel Peixoto,Paraíba,25,4,Sales,658,18,662.65,17,2023-04-22,2023-05-09,Sem Ocorrência,17,On Time,In Full
408,Daniel Peixoto,Paraíba,25,4,Sales,1980,28,1726.94,31,2023-10-31,2023-11-08,Entrega com Avaria,8,On Time,Avaria
411,Srta. Rebeca Rodrigues,Paraíba,25,4,Sales,999,42,3350.4,14,2023-02-28,2023-03-15,Entrega com Avaria,15,Late Time,Avaria
413,Lorenzo da Rocha,Rio de Janeiro,33,4,Sales,773,13,2897.01,10,2023-09-24,2023-10-14,Entrega com Avaria,20,Late Time,Avaria
414,Bianca Araújo,Amazonas,13,4,Sales,1861,31,1756.71,31,2023-11-04,2023-11-06,Sem Ocorrência,2,On Time,In Full
416,Ana Julia Campos,Paraíba,25,4,Sales,1080,47,2120.9,12,2023-10-12,2023-10-13,Entrega com Avaria,1,On Time,Avaria
421,Ana Vitória Souza,Roraima,14,4,Sales,727,47,2790.63,25,2023-11-22,2023-11-30,Entrega com Avaria,8,On Time,Avaria
421,Ana Vitória Souza,Roraima,14,4,Sales,899,28,2129.67,24,2023-09-25,2023-10-24,Entrega com Avaria,29,Late Time,Avaria
421,Ana Vitória Souza,Roraima,14,4,Sales,1750,25,2773.93,25,2023-10-20,2023-11-18,Sem Ocorrência,29,Late Time,Avaria
422,Caroline Cavalcanti,Roraima,14,4,Sales,295,33,921.51,27,2023-05-28,2023-06-24,Sem Ocorrência,27,On Time,In Full
423,Rodrigo Campos,Mato Grosso,51,4,Sales,53,33,215.97,16,2023-07-22,2023-07-31,Sem Ocorrência,9,On Time,In Full
434,Vitor Oliveira,Piauí,22,4,Sales,1795,5,2379.75,11,2023-09-07,2023-09-18,Entrega com Avaria,11,On Time,Avaria
439,Dr. Enrico da Conceição,Bahia,29,4,Sales,2436,1,1261.14,11,2023-04-02,2023-04-20,Sem Ocorrência,18,Late Time,Avaria
450,Caio Nogueira,Minas Gerais,31,4,Sales,518,43,850.42,24,2023-01-29,2023-02-16,Sem Ocorrência,18,On Time,In Full
455,Gabriela Duarte,Goiás,52,4,Sales,1337,18,207.2,29,2023-11-10,2023-12-02,Sem Ocorrência,22,On Time,In Full
469,Thiago Barros,Acre,12,4,Sales,2139,51,739.02,3,2023-04-10,2023-04-22,Sem Ocorrência,12,Late Time,Avaria
475,Maria Clara Rodrigues,Paraná,41,4,Sales,730,50,1531.15,25,2023-01-21,2023-02-12,Entrega com Avaria,22,On Time,Avaria
478,Juliana da Cunha,Alagoas,27,4,Sales,2052,29,1370.46,38,2023-03-27,2023-04-01,Sem Ocorrência,5,On Time,In Full
480,Sr. Davi Lucas Peixoto,Rio Grande do Norte,24,4,Sales,2110,27,1342.6,9,2023-02-07,2023-02-18,Sem Ocorrência,11,Late Time,Avaria
488,Davi Lucca Freitas,Mato Grosso do Sul,50,4,Sales,970,46,4232.69,22,2023-12-07,2023-12-29,Entrega com Avaria,22,On Time,Avaria
489,Manuela Gomes,Bahia,29,4,Sales,2225,3,4029.38,40,2023-03-16,2023-04-08,Sem Ocorrência,23,On Time,In Full
490,Helena Nogueira,Rio Grande do Sul,43,4,Sales,2197,7,1055.9,14,2023-10-03,2023-10-08,Entrega com Avaria,5,On Time,Avaria
492,Dr. Vitor Ramos,São Paulo,35,4,Sales,342,22,4669.77,26,2023-04-16,2023-04-22,Sem Ocorrência,6,On Time,In Full
494,Pietra Melo,Bahia,29,4,Sales,616,42,4808.18,41,2023-10-04,2023-10-31,Sem Ocorrência,27,On Time,In Full
495,Eduardo Campos,Tocantins,17,4,Sales,2021,21,35.62,25,2023-11-19,2023-12-15,Entrega com Avaria,26,Late Time,Avaria
498,João Gabriel da Cunha,Mato Grosso,51,4,Sales,854,42,1647.96,17,2023-03-22,2023-04-18,Entrega com Avaria,27,Late Time,Avaria
498,João Gabriel da Cunha,Mato Grosso,51,4,Sales,2299,34,4068.06,33,2023-01-28,2023-01-30,Sem Ocorrência,2,On Time,In Full
3,Igor Pires,Roraima,14,12,Vieira e Filhos,1662,8,3418.97,24,2023-05-12,2023-05-25,Entrega com Avaria,13,On Time,Avaria
5,Caroline Araújo,Mato Grosso do Sul,50,12,Vieira e Filhos,560,7,1803.62,15,2023-05-31,2023-06-14,Entrega com Avaria,14,On Time,Avaria
5,Caroline Araújo,Mato Grosso do Sul,50,12,Vieira e Filhos,2304,5,3351.62,35,2023-09-17,2023-09-26,Entrega com Avaria,9,On Time,Avaria
5,Caroline Araújo,Mato Grosso do Sul,50,12,Vieira e Filhos,2403,37,3116.12,2,2023-06-26,2023-07-12,Entrega com Avaria,16,Late Time,Avaria
6,Luiz Felipe Freitas,Pará,15,12,Vieira e Filhos,2463,42,1138.0,38,2023-09-13,2023-09-21,Sem Ocorrência,8,On Time,In Full
8,Leandro Aragão,Goiás,52,12,Vieira e Filhos,1450,31,304.73,29,2023-01-19,2023-02-05,Entrega com Avaria,17,On Time,Avaria
15,Dra. Sofia Fernandes,Bahia,29,12,Vieira e Filhos,1833,35,4961.54,8,2023-12-22,2023-12-31,Sem Ocorrência,9,Late Time,Avaria
16,Davi Lucas Rodrigues,Distrito Federal,53,12,Vieira e Filhos,1619,16,1923.11,29,2023-10-19,2023-10-29,Entrega com Avaria,10,On Time,Avaria
18,Calebe Rezende,Roraima,14,12,Vieira e Filhos,1060,47,4526.09,22,2023-09-24,2023-10-19,Sem Ocorrência,25,Late Time,Avaria
19,Diego da Cunha,Maranhão,21,12,Vieira e Filhos,1734,3,2544.38,24,2023-07-02,2023-07-21,Sem Ocorrência,19,On Time,In Full
25,Mariane da Costa,Goiás,52,12,Vieira e Filhos,739,51,1642.51,11,2023-08-04,2023-08-20,Sem Ocorrência,16,Late Time,Avaria
25,Mariane da Costa,Goiás,52,12,Vieira e Filhos,1518,14,466.6,8,2023-06-10,2023-06-16,Entrega com Avaria,6,On Time,Avaria
30,Helena Santos,Amazonas,13,12,Vieira e Filhos,503,19,4492.31,23,2023-08-24,2023-09-21,Sem Ocorrência,28,Late Time,Avaria
30,Helena Santos,Amazonas,13,12,Vieira e Filhos,682,16,3408.91,1,2023-11-10,2023-12-02,Sem Ocorrência,22,Late Time,Avaria
30,Helena Santos,Amazonas,13,12,Vieira e Filhos,1246,40,698.6,4,2023-01-22,2023-02-02,Entrega com Avaria,11,Late Time,Avaria
42,Yasmin Gonçalves,Rio Grande do Norte,24,12,Vieira e Filhos,840,30,2735.61,11,2023-06-02,2023-06-14,Entrega com Avaria,12,Late Time,Avaria
42,Yasmin Gonçalves,Rio Grande do Norte,24,12,Vieira e Filhos,906,41,2334.95,9,2023-11-18,2023-12-04,Sem Ocorrência,16,Late Time,Avaria
44,Mirella Porto,Alagoas,27,12,Vieira e Filhos,1048,38,2879.05,8,2023-03-07,2023-03-24,Sem Ocorrência,17,Late Time,Avaria
47,Laura Freitas,Piauí,22,12,Vieira e Filhos,2180,33,3625.52,10,2023-01-10,2023-02-03,Entrega com Avaria,24,Late Time,Avaria
47,Laura Freitas,Piauí,22,12,Vieira e Filhos,2365,12,823.07,35,2023-12-02,2023-12-08,Sem Ocorrência,6,On Time,In Full
47,Laura Freitas,Piauí,22,12,Vieira e Filhos,2379,43,4151.64,33,2023-03-10,2023-04-09,Entrega com Avaria,30,On Time,Avaria
48,Nina Lopes,Santa Catarina,42,12,Vieira e Filhos,553,33,3286.99,19,2023-05-12,2023-06-04,Sem Ocorrência,23,Late Time,Avaria
52,Guilherme Rocha,Minas Gerais,31,12,Vieira e Filhos,4,1,1163.88,8,2023-01-10,2023-02-08,Entrega com Avaria,29,Late Time,Avaria
52,Guilherme Rocha,Minas Gerais,31,12,Vieira e Filhos,801,47,1220.81,26,2023-05-02,2023-05-06,Entrega com Avaria,4,On Time,Avaria
56,Gustavo Henrique da Luz,Santa Catarina,42,12,Vieira e Filhos,1206,38,1752.7,29,2023-06-01,2023-06-25,Entrega com Avaria,24,On Time,Avaria
61,Thiago Viana,Maranhão,21,12,Vieira e Filhos,2232,28,4344.59,17,2023-04-17,2023-05-13,Sem Ocorrência,26,Late Time,Avaria
65,Bruno da Costa,Mato Grosso,51,12,Vieira e Filhos,1738,30,3973.41,21,2023-02-03,2023-02-15,Entrega com Avaria,12,On Time,Avaria
66,Fernanda Gonçalves,Amazonas,13,12,Vieira e Filhos,2199,25,2646.57,4,2023-10-15,2023-10-17,Sem Ocorrência,2,On Time,In Full
69,Sr. Marcos Vinicius Pires,Acre,12,12,Vieira e Filhos,1541,36,1353.85,33,2023-06-28,2023-07-08,Entrega com Avaria,10,On Time,Avaria
70,Thomas Aragão,Sergipe,28,12,Vieira e Filhos,8,4,4848.54,12,2023-03-07,2023-03-24,Entrega com Avaria,17,Late Time,Avaria
72,Letícia Oliveira,Amazonas,13,12,Vieira e Filhos,1643,46,3812.58,18,2023-12-24,2023-12-31,Entrega com Avaria,7,On Time,Avaria
74,Joana Souza,Amapá,16,12,Vieira e Filhos,243,14,3757.1,21,2023-11-13,2023-11-28,Sem Ocorrência,15,On Time,In Full
85,Fernando Silva,Piauí,22,12,Vieira e Filhos,621,9,3222.36,5,2023-10-12,2023-10-26,Sem Ocorrência,14,Late Time,Avaria
87,Matheus Gomes,Espírito Santo,32,12,Vieira e Filhos,1425,5,3031.63,29,2023-07-28,2023-08-13,Entrega com Avaria,16,On Time,Avaria
88,Guilherme Carvalho,Alagoas,27,12,Vieira e Filhos,2213,49,3923.3,34,2023-07-25,2023-08-12,Sem Ocorrência,18,On Time,In Full
90,Evelyn Fernandes,Rio Grande do Norte,24,12,Vieira e Filhos,784,20,2548.15,16,2023-01-02,2023-01-27,Sem Ocorrência,25,Late Time,Avaria
94,Pedro Miguel da Rocha,Espírito Santo,32,12,Vieira e Filhos,887,21,4939.4,35,2023-05-16,2023-05-30,Sem Ocorrência,14,On Time,In Full
98,Rafael Cunha,Alagoas,27,12,Vieira e Filhos,1837,49,1166.27,7,2023-12-24,2023-12-30,Sem Ocorrência,6,On Time,In Full
100,Bryan Rodrigues,Rio de Janeiro,33,12,Vieira e Filhos,1072,35,3033.08,4,2023-08-04,2023-09-02,Entrega com Avaria,29,Late Time,Avaria
102,João Vitor Peixoto,Minas Gerais,31,12,Vieira e Filhos,2106,39,4934.39,30,2023-09-26,2023-10-21,Sem Ocorrência,25,On Time,In Full
103,Gabriel Barbosa,Paraíba,25,12,Vieira e Filhos,2479,16,374.63,34,2023-07-13,2023-08-08,Sem Ocorrência,26,On Time,In Full
104,Maria Pinto,Rondônia,11,12,Vieira e Filhos,1433,49,1286.54,11,2023-12-22,2023-12-31,Sem Ocorrência,9,On Time,In Full
107,Stella da Mota,Mato Grosso,51,12,Vieira e Filhos,117,37,3840.43,18,2023-10-31,2023-11-20,Entrega com Avaria,20,Late Time,Avaria
111,Sabrina Alves,Paraíba,25,12,Vieira e Filhos,1026,32,2846.57,38,2023-03-27,2023-03-30,Entrega com Avaria,3,On Time,Avaria
124,João Vitor da Rocha,Rio Grande do Norte,24,12,Vieira e Filhos,816,27,3220.27,7,2023-09-01,2023-09-16,Sem Ocorrência,15,Late Time,Avaria
130,Vitor Hugo Moreira,Alagoas,27,12,Vieira e Filhos,181,20,2155.3,23,2023-12-20,2023-12-30,Sem Ocorrência,10,On Time,In Full
130,Vitor Hugo Moreira,Alagoas,27,12,Vieira e Filhos,2255,8,268.99,33,2023-09-18,2023-10-02,Entrega com Avaria,14,On Time,Avaria
138,Sra. Lara Dias,Paraíba,25,12,Vieira e Filhos,1485,16,3350.6,4,2023-04-30,2023-05-15,Entrega com Avaria,15,Late Time,Avaria
142,Sophia Novaes,São Paulo,35,12,Vieira e Filhos,1188,2,957.0,30,2023-08-04,2023-08-22,Entrega com Avaria,18,On Time,Avaria
143,Levi Santos,Alagoas,27,12,Vieira e Filhos,1239,14,863.71,5,2023-12-23,2023-12-31,Entrega com Avaria,8,Late Time,Avaria
154,Dra. Carolina Martins,Acre,12,12,Vieira e Filhos,2207,40,3360.92,23,2023-03-07,2023-03-16,Entrega com Avaria,9,On Time,Avaria
159,Emilly Araújo,Espírito Santo,32,12,Vieira e Filhos,1403,22,3773.81,39,2023-12-14,2023-12-31,Sem Ocorrência,17,On Time,In Full
159,Emilly Araújo,Espírito Santo,32,12,Vieira e Filhos,1525,41,184.96,10,2023-08-03,2023-08-04,Sem Ocorrência,1,On Time,In Full
159,Emilly Araújo,Espírito Santo,32,12,Vieira e Filhos,2104,30,3787.01,17,2023-07-06,2023-07-30,Entrega com Avaria,24,Late Time,Avaria
165,Clarice Fernandes,Amazonas,13,12,Vieira e Filhos,753,36,2882.66,20,2023-05-16,2023-06-14,Entrega com Avaria,29,Late Time,Avaria
166,Evelyn Teixeira,Tocantins,17,12,Vieira e Filhos,922,3,4858.5,31,2023-07-17,2023-08-04,Entrega com Avaria,18,On Time,Avaria
169,Vitória Barros,Sergipe,28,12,Vieira e Filhos,1926,41,2351.32,16,2023-07-24,2023-08-15,Sem Ocorrência,22,Late Time,Avaria
181,Natália Vieira,Mato Grosso,51,12,Vieira e Filhos,1174,42,1140.51,1,2023-09-23,2023-10-02,Sem Ocorrência,9,Late Time,Avaria
181,Natália Vieira,Mato Grosso,51,12,Vieira e Filhos,1559,43,309.51,3,2023-05-26,2023-05-28,Sem Ocorrência,2,On Time,In Full
189,Noah Aragão,Pernambuco,26,12,Vieira e Filhos,71,51,3680.63,25,2023-10-28,2023-11-26,Entrega com Avaria,29,Late Time,Avaria
190,Yasmin da Luz,Tocantins,17,12,Vieira e Filhos,608,50,1646.95,12,2023-07-05,2023-07-12,Sem Ocorrência,7,On Time,In Full
192,Luiz Henrique Viana,Espírito Santo,32,12,Vieira e Filhos,354,43,245.8,17,2023-07-10,2023-07-22,Entrega com Avaria,12,On Time,Avaria
201,Thomas Pereira,Rio Grande do Sul,43,12,Vieira e Filhos,2215,50,933.55,24,2023-07-28,2023-08-15,Entrega com Avaria,18,On Time,Avaria
206,Maria Eduarda Gomes,Pernambuco,26,12,Vieira e Filhos,2103,28,4677.95,13,2023-08-05,2023-09-01,Sem Ocorrência,27,Late Time,Avaria
212,Augusto Martins,Alagoas,27,12,Vieira e Filhos,1154,39,2797.46,26,2023-07-18,2023-08-17,Entrega com Avaria,30,Late Time,Avaria
219,Kamilly Moura,Ceará,23,12,Vieira e Filhos,2026,45,4545.24,13,2023-05-13,2023-05-17,Entrega com Avaria,4,On Time,Avaria
219,Kamilly Moura,Ceará,23,12,Vieira e Filhos,2136,51,1515.02,25,2023-09-08,2023-09-15,Sem Ocorrência,7,On Time,In Full
225,Emanuel Ramos,São Paulo,35,12,Vieira e Filhos,1404,12,425.41,29,2023-08-05,2023-08-19,Entrega com Avaria,14,On Time,Avaria
232,Heitor da Rosa,Minas Gerais,31,12,Vieira e Filhos,693,50,2738.65,2,2023-09-28,2023-10-01,Entrega com Avaria,3,Late Time,Avaria
242,Maria Luiza Carvalho,São Paulo,35,12,Vieira e Filhos,52,47,634.56,36,2023-07-04,2023-07-09,Entrega com Avaria,5,On Time,Avaria
243,Luigi Correia,Pará,15,12,Vieira e Filhos,135,22,1267.5,21,2023-07-28,2023-08-19,Sem Ocorrência,22,Late Time,Avaria
243,Luigi Correia,Pará,15,12,Vieira e Filhos,253,31,4774.73,10,2023-06-29,2023-07-16,Sem Ocorrência,17,Late Time,Avaria
247,Esther Ribeiro,Bahia,29,12,Vieira e Filhos,1163,38,3512.35,17,2023-12-07,2023-12-23,Entrega com Avaria,16,On Time,Avaria
249,Luiz Fernando Teixeira,Roraima,14,12,Vieira e Filhos,1814,43,88.54,19,2023-09-04,2023-09-22,Entrega com Avaria,18,On Time,Avaria
250,Larissa da Luz,Amazonas,13,12,Vieira e Filhos,2257,27,1527.09,24,2023-08-01,2023-08-24,Sem Ocorrência,23,On Time,In Full
255,Marcos Vinicius Mendes,Pará,15,12,Vieira e Filhos,897,36,1852.28,25,2023-07-12,2023-07-24,Entrega com Avaria,12,On Time,Avaria
